pattern_id,feature,condition,support_count,support_pct,true_count,false_count,true_rate,false_rate,base_true_rate,lift_TRUE,lift_FALSE,purity,direction,z_score,approx_p_value,confidence,log_odds_ratio_vs_rest,abs_log_odds_ratio
"raw_token_count__gte_p95__AND__byte_length__quantile_(188.0,1163.0]",raw_token_count + byte_length,"(raw_token_count >= p95 (41)) AND (byte_length in quantile bin (188.0, 1163.0])",260,0.053061224489795916,163,97,0.6269230769230769,0.3730769230769231,0.2857142857142857,2.1942307692307694,0.5223076923076923,0.6269230769230769,TRUE,12.178811992081227,4.031108207170357e-34,1.0,1.5286717107786671,1.5286717107786671
"raw_token_count__gte_p95__AND__char_length__quantile_(188.0,1163.0]",raw_token_count + char_length,"(raw_token_count >= p95 (41)) AND (char_length in quantile bin (188.0, 1163.0])",260,0.053061224489795916,163,97,0.6269230769230769,0.3730769230769231,0.2857142857142857,2.1942307692307694,0.5223076923076923,0.6269230769230769,TRUE,12.178811992081227,4.031108207170357e-34,1.0,1.5286717107786671,1.5286717107786671
"byte_length__gte_p95__AND__raw_token_count__quantile_(30.2,222.0]",byte_length + raw_token_count,"(byte_length >= p95 (255)) AND (raw_token_count in quantile bin (30.2, 222.0])",242,0.04938775510204082,152,90,0.628099173553719,0.371900826446281,0.2857142857142857,2.1983471074380168,0.5206611570247933,0.628099173553719,TRUE,11.790176608635257,4.3862028074678936e-32,1.0,1.526730822716532,1.526730822716532
"byte_length__gte_p90__AND__char_length__quantile_(188.0,1163.0]",byte_length + char_length,"(byte_length >= p90 (221)) AND (char_length in quantile bin (188.0, 1163.0])",494,0.10081632653061225,299,195,0.6052631578947368,0.39473684210526316,0.2857142857142857,2.118421052631579,0.5526315789473684,0.6052631578947368,TRUE,15.721674612826046,1.0744581447241085e-55,1.0,1.5254688986613185,1.5254688986613185
raw_token_count__gte_p90__AND__byte_length__gte_p95,raw_token_count + byte_length,(raw_token_count >= p90 (36)) AND (byte_length >= p95 (255)),234,0.04775510204081632,147,87,0.6282051282051282,0.3717948717948718,0.2857142857142857,2.198717948717949,0.5205128205128206,0.6282051282051282,TRUE,11.597247684090991,4.255447964429976e-31,1.0,1.5239879016762927,1.5239879016762927
byte_length__gte_p95__AND__repeated_token_types__gte_p95,byte_length + repeated_token_types,(byte_length >= p95 (255)) AND (repeated_token_types >= p95 (6)),135,0.027551020408163266,86,49,0.6370370370370371,0.362962962962963,0.2857142857142857,2.22962962962963,0.5081481481481481,0.6370370370370371,TRUE,9.035895495600169,1.6266505766117947e-19,1.0,1.5235242983367834,1.5235242983367834
"char_length__gte_p90__AND__compression_ratio__quantile_(0.0837,0.735]",char_length + compression_ratio,"(char_length >= p90 (220)) AND (compression_ratio in quantile bin (0.0837, 0.735])",456,0.09306122448979592,277,179,0.6074561403508771,0.3925438596491228,0.2857142857142857,2.12609649122807,0.5495614035087719,0.6074561403508771,TRUE,15.208557436464694,3.1030576123300777e-52,1.0,1.5196134007380677,1.5196134007380677
"raw_token_count__gte_p90__AND__compression_ratio__quantile_(0.0837,0.735]",raw_token_count + compression_ratio,"(raw_token_count >= p90 (36)) AND (compression_ratio in quantile bin (0.0837, 0.735])",442,0.09020408163265306,269,173,0.6085972850678733,0.3914027149321267,0.2857142857142857,2.1300904977375565,0.5479638009049773,0.6085972850678733,TRUE,15.026379518964765,4.9323695905644817e-51,1.0,1.5190678761578125,1.5190678761578125
"word_count__quantile_(31.0,222.0]__AND__sentence_count__gte_p90",word_count + sentence_count,"(word_count in quantile bin (31.0, 222.0]) AND (sentence_count >= p90 (3))",200,0.04081632653061224,126,74,0.63,0.37,0.2857142857142857,2.205,0.518,0.63,TRUE,10.777847651548987,4.380147767159766e-27,1.0,1.5184285699917695,1.5184285699917695
"word_count__quantile_(31.0,222.0]__AND__sentence_count__quantile_(2.0,49.0]",word_count + sentence_count,"(word_count in quantile bin (31.0, 222.0]) AND (sentence_count in quantile bin (2.0, 49.0])",200,0.04081632653061224,126,74,0.63,0.37,0.2857142857142857,2.205,0.518,0.63,TRUE,10.777847651548987,4.380147767159766e-27,1.0,1.5184285699917695,1.5184285699917695
word_count__gte_p90__AND__byte_length__gte_p95,word_count + byte_length,(word_count >= p90 (36)) AND (byte_length >= p95 (255)),238,0.04857142857142857,149,89,0.6260504201680672,0.3739495798319328,0.2857142857142857,2.1911764705882355,0.5235294117647059,0.6260504201680672,TRUE,11.622366874466916,3.172241488165079e-31,1.0,1.5158670129335807,1.5158670129335807
"token_entropy__quantile_(4.685,6.523]__AND__compression_ratio__quantile_(0.0837,0.735]",token_entropy + compression_ratio,"(token_entropy in quantile bin (4.685, 6.523]) AND (compression_ratio in quantile bin (0.0837, 0.735])",572,0.11673469387755102,341,231,0.5961538461538461,0.40384615384615385,0.2857142857142857,2.0865384615384617,0.5653846153846154,0.5961538461538461,TRUE,16.435128887187393,1.0719655387660073e-60,1.0,1.515607774777533,1.515607774777533
"sentence_count__gte_p90__AND__token_entropy__quantile_(4.437,4.685]",sentence_count + token_entropy,"(sentence_count >= p90 (3)) AND (token_entropy in quantile bin (4.437, 4.685])",137,0.027959183673469386,87,50,0.635036496350365,0.36496350364963503,0.2857142857142857,2.2226277372262775,0.510948905109489,0.635036496350365,TRUE,9.050749051551513,1.4199092604537646e-19,1.0,1.5154892750173166,1.5154892750173166
"sentence_count__quantile_(2.0,49.0]__AND__token_entropy__quantile_(4.437,4.685]",sentence_count + token_entropy,"(sentence_count in quantile bin (2.0, 49.0]) AND (token_entropy in quantile bin (4.437, 4.685])",137,0.027959183673469386,87,50,0.635036496350365,0.36496350364963503,0.2857142857142857,2.2226277372262775,0.510948905109489,0.635036496350365,TRUE,9.050749051551513,1.4199092604537646e-19,1.0,1.5154892750173166,1.5154892750173166
"byte_length__quantile_(188.0,1163.0]__AND__char_length__quantile_(188.0,1163.0]",byte_length + char_length,"(byte_length in quantile bin (188.0, 1163.0]) AND (char_length in quantile bin (188.0, 1163.0])",959,0.1957142857142857,537,422,0.5599582898852972,0.44004171011470283,0.2857142857142857,1.9598540145985401,0.6160583941605839,0.5599582898852972,TRUE,18.799421485119762,7.634451086680014e-79,1.0,1.5119431599691209,1.5119431599691209
raw_token_count__gte_p90__AND__word_count__gte_p90,raw_token_count + word_count,(raw_token_count >= p90 (36)) AND (word_count >= p90 (36)),493,0.10061224489795918,297,196,0.6024340770791075,0.3975659229208925,0.2857142857142857,2.108519269776876,0.5565922920892494,0.6024340770791075,TRUE,15.566705251055058,1.2255970651579065e-54,1.0,1.5115500228900849,1.5115500228900849
"raw_token_count__gte_p95__AND__compression_ratio__quantile_(0.0837,0.735]",raw_token_count + compression_ratio,"(raw_token_count >= p95 (41)) AND (compression_ratio in quantile bin (0.0837, 0.735])",250,0.05102040816326531,156,94,0.624,0.376,0.2857142857142857,2.184,0.5264,0.624,TRUE,11.840000000000002,2.424529644705418e-32,1.0,1.511407703886587,1.511407703886587
"byte_length__gte_p95__AND__repeated_token_types__quantile_(3.0,39.0]",byte_length + repeated_token_types,"(byte_length >= p95 (255)) AND (repeated_token_types in quantile bin (3.0, 39.0])",204,0.04163265306122449,128,76,0.6274509803921569,0.37254901960784315,0.2857142857142857,2.196078431372549,0.5215686274509804,0.6274509803921569,TRUE,10.804501603589163,3.277319093679722e-27,1.0,1.5086101697160663,1.5086101697160663
char_length__gte_p90__AND__raw_token_count__gte_p95,char_length + raw_token_count,(char_length >= p90 (220)) AND (raw_token_count >= p95 (41)),252,0.05142857142857143,157,95,0.623015873015873,0.376984126984127,0.2857142857142857,2.180555555555556,0.5277777777777778,0.623015873015873,TRUE,11.852683709232737,2.0840769457681729e-32,1.0,1.507760998216917,1.507760998216917
"byte_length__quantile_(188.0,1163.0]__AND__raw_token_count__quantile_(30.2,222.0]",byte_length + raw_token_count,"(byte_length in quantile bin (188.0, 1163.0]) AND (raw_token_count in quantile bin (30.2, 222.0])",798,0.16285714285714287,458,340,0.5739348370927319,0.42606516290726815,0.2857142857142857,2.0087719298245617,0.5964912280701754,0.5739348370927319,TRUE,18.02288992929571,1.2883428569538367e-72,1.0,1.50749476869714,1.50749476869714
"word_count__gte_p90__AND__raw_token_count__quantile_(30.2,222.0]",word_count + raw_token_count,"(word_count >= p90 (36)) AND (raw_token_count in quantile bin (30.2, 222.0])",539,0.11,322,217,0.5974025974025974,0.4025974025974026,0.2857142857142857,2.090909090909091,0.5636363636363636,0.5974025974025974,TRUE,16.018171499325952,9.541503045544343e-58,1.0,1.5072430255089047,1.5072430255089047
token_entropy__gte_p90__AND__repeated_token_types__gte_p95,token_entropy + repeated_token_types,(token_entropy >= p90 (4.875)) AND (repeated_token_types >= p95 (6)),131,0.026734693877551022,83,48,0.6335877862595419,0.366412213740458,0.2857142857142857,2.217557251908397,0.5129770992366413,0.6335877862595419,TRUE,8.813634475728824,1.2115262803308407e-18,1.0,1.5066454387813022,1.5066454387813022
"char_length__gte_p90__AND__repeated_token_types__quantile_(3.0,39.0]",char_length + repeated_token_types,"(char_length >= p90 (220)) AND (repeated_token_types in quantile bin (3.0, 39.0])",361,0.0736734693877551,221,140,0.6121883656509696,0.3878116343490305,0.2857142857142857,2.1426592797783934,0.5429362880886427,0.6121883656509696,TRUE,13.730942471783754,6.626586475207443e-43,1.0,1.5022142532736809,1.5022142532736809
"word_count__gte_p95__AND__repeated_token_types__quantile_(3.0,39.0]",word_count + repeated_token_types,"(word_count >= p95 (42)) AND (repeated_token_types in quantile bin (3.0, 39.0])",221,0.04510204081632653,138,83,0.6244343891402715,0.3755656108597285,0.2857142857142857,2.1855203619909505,0.5257918552036199,0.6244343891402715,TRUE,11.146413501061748,7.455102419499308e-29,1.0,1.501839101219173,1.501839101219173
"char_length__quantile_(188.0,1163.0]__AND__raw_token_count__quantile_(30.2,222.0]",char_length + raw_token_count,"(char_length in quantile bin (188.0, 1163.0]) AND (raw_token_count in quantile bin (30.2, 222.0])",786,0.16040816326530613,451,335,0.573791348600509,0.4262086513994911,0.2857142857142857,2.0082697201017816,0.5966921119592875,0.573791348600509,TRUE,17.877961328749564,1.7512437888428714e-71,1.0,1.5010841861771442,1.5010841861771442
"char_length__gte_p95__AND__raw_token_count__quantile_(30.2,222.0]",char_length + raw_token_count,"(char_length >= p95 (254)) AND (raw_token_count in quantile bin (30.2, 222.0])",241,0.049183673469387755,150,91,0.6224066390041494,0.3775933609958506,0.2857142857142857,2.178423236514523,0.5286307053941909,0.6224066390041494,TRUE,11.570171980919291,5.8365560946128495e-31,1.0,1.5006462935504887,1.5006462935504887
char_length__gte_p90__AND__word_count__gte_p95,char_length + word_count,(char_length >= p90 (220)) AND (word_count >= p95 (42)),246,0.05020408163265306,153,93,0.6219512195121951,0.3780487804878049,0.2857142857142857,2.176829268292683,0.5292682926829269,0.6219512195121951,TRUE,11.673766712946284,1.7356460560918127e-31,1.0,1.5005764666776245,1.5005764666776245
"raw_token_count__gte_p90__AND__word_count__quantile_(31.0,222.0]",raw_token_count + word_count,"(raw_token_count >= p90 (36)) AND (word_count in quantile bin (31.0, 222.0])",506,0.10326530612244898,303,203,0.5988142292490118,0.40118577075098816,0.2857142857142857,2.0958498023715415,0.5616600790513834,0.5988142292490118,TRUE,15.590365171028159,8.464829182359741e-55,1.0,1.4998453452590466,1.4998453452590466
"byte_length__gte_p90__AND__compression_ratio__quantile_(0.0837,0.735]",byte_length + compression_ratio,"(byte_length >= p90 (221)) AND (compression_ratio in quantile bin (0.0837, 0.735])",456,0.09306122448979592,275,181,0.6030701754385965,0.3969298245614035,0.2857142857142857,2.110745614035088,0.5557017543859649,0.6030701754385965,TRUE,15.001235329249017,7.206545715027028e-51,1.0,1.4989187627004907,1.4989187627004907
"word_count__gte_p90__AND__compression_ratio__quantile_(0.0837,0.735]",word_count + compression_ratio,"(word_count >= p90 (36)) AND (compression_ratio in quantile bin (0.0837, 0.735])",465,0.09489795918367347,280,185,0.6021505376344086,0.3978494623655914,0.2857142857142857,2.1075268817204305,0.5569892473118279,0.6021505376344086,TRUE,15.10465284719939,1.5089902084606748e-51,1.0,1.4983522704832017,1.4983522704832017
char_length__gte_p90__AND__sentence_count__gte_p90,char_length + sentence_count,(char_length >= p90 (220)) AND (sentence_count >= p90 (3)),125,0.025510204081632654,79,46,0.632,0.368,0.2857142857142857,2.212,0.5152,0.632,TRUE,8.570134187980956,1.0336452405789947e-17,1.0,1.4972149829514814,1.4972149829514814
"char_length__gte_p90__AND__sentence_count__quantile_(2.0,49.0]",char_length + sentence_count,"(char_length >= p90 (220)) AND (sentence_count in quantile bin (2.0, 49.0])",125,0.025510204081632654,79,46,0.632,0.368,0.2857142857142857,2.212,0.5152,0.632,TRUE,8.570134187980956,1.0336452405789947e-17,1.0,1.4972149829514814,1.4972149829514814
raw_token_count__gte_p90__AND__char_length__gte_p95,raw_token_count + char_length,(raw_token_count >= p90 (36)) AND (char_length >= p95 (254)),233,0.047551020408163266,145,88,0.6223175965665236,0.3776824034334764,0.2857142857142857,2.178111587982833,0.528755364806867,0.6223175965665236,TRUE,11.3735065991327,5.6664454952947276e-30,1.0,1.497084795493239,1.497084795493239
raw_token_count__gte_p95__AND__byte_length__gte_p90,raw_token_count + byte_length,(raw_token_count >= p95 (41)) AND (byte_length >= p90 (221)),253,0.05163265306122449,157,96,0.6205533596837944,0.3794466403162055,0.2857142857142857,2.1719367588932808,0.5312252964426877,0.6205533596837944,TRUE,11.78947410212784,4.4229419555250047e-32,1.0,1.4970505516003096,1.4970505516003096
"byte_length__gte_p95__AND__word_count__quantile_(31.0,222.0]",byte_length + word_count,"(byte_length >= p95 (255)) AND (word_count in quantile bin (31.0, 222.0])",243,0.049591836734693875,151,92,0.6213991769547325,0.3786008230452675,0.2857142857142857,2.174897119341564,0.5300411522633744,0.6213991769547325,TRUE,11.583317790201846,5.00699554074262e-31,1.0,1.4969058209588773,1.4969058209588773
"byte_length__quantile_(188.0,1163.0]__AND__word_count__quantile_(31.0,222.0]",byte_length + word_count,"(byte_length in quantile bin (188.0, 1163.0]) AND (word_count in quantile bin (31.0, 222.0])",774,0.1579591836734694,444,330,0.5736434108527132,0.4263565891472868,0.2857142857142857,2.007751937984496,0.5968992248062015,0.5736434108527132,TRUE,17.731852826232313,2.3805811571401165e-70,1.0,1.494707189921997,1.494707189921997
"byte_length__quantile_(188.0,1163.0]__AND__word_count__gte_p95",byte_length + word_count,"(byte_length in quantile bin (188.0, 1163.0]) AND (word_count >= p95 (42))",250,0.05102040816326531,155,95,0.62,0.38,0.2857142857142857,2.17,0.532,0.62,TRUE,11.700000000000001,1.2745349831372286e-31,1.0,1.4933742001117423,1.4933742001117423
"char_length__quantile_(188.0,1163.0]__AND__word_count__gte_p95",char_length + word_count,"(char_length in quantile bin (188.0, 1163.0]) AND (word_count >= p95 (42))",250,0.05102040816326531,155,95,0.62,0.38,0.2857142857142857,2.17,0.532,0.62,TRUE,11.700000000000001,1.2745349831372286e-31,1.0,1.4933742001117423,1.4933742001117423
"char_length__quantile_(188.0,1163.0]__AND__word_count__quantile_(31.0,222.0]",char_length + word_count,"(char_length in quantile bin (188.0, 1163.0]) AND (word_count in quantile bin (31.0, 222.0])",763,0.15571428571428572,438,325,0.5740498034076016,0.4259501965923984,0.2857142857142857,2.0091743119266057,0.5963302752293578,0.5740498034076016,TRUE,17.630249234579598,1.4432941882718123e-69,1.0,1.4916836632447041,1.4916836632447041
char_length__gte_p95__AND__repeated_token_types__gte_p95,char_length + repeated_token_types,(char_length >= p95 (254)) AND (repeated_token_types >= p95 (6)),135,0.027551020408163266,85,50,0.6296296296296297,0.37037037037037035,0.2857142857142857,2.2037037037037037,0.5185185185185185,0.6296296296296297,TRUE,8.845379626717033,9.121766513188664e-19,1.0,1.4908453662417096,1.4908453662417096
"word_count__gte_p90__AND__char_entropy__quantile_(4.325,5.115]",word_count + char_entropy,"(word_count >= p90 (36)) AND (char_entropy in quantile bin (4.325, 5.115])",127,0.025918367346938774,80,47,0.6299212598425197,0.3700787401574803,0.2857142857142857,2.204724409448819,0.5181102362204725,0.6299212598425197,TRUE,8.586567058974602,8.960652129833474e-18,1.0,1.488905230175763,1.488905230175763
token_entropy__gte_p90__AND__compression_ratio__lte_p05,token_entropy + compression_ratio,(token_entropy >= p90 (4.875)) AND (compression_ratio <= p05 (0.663747)),98,0.02,62,36,0.6326530612244898,0.3673469387755102,0.2857142857142857,2.2142857142857144,0.5142857142857143,0.6326530612244898,TRUE,7.602631123499287,2.9016972125628366e-14,0.999999999999971,1.4888730342609386,1.4888730342609386
"word_count__gte_p95__AND__compression_ratio__quantile_(0.0837,0.735]",word_count + compression_ratio,"(word_count >= p95 (42)) AND (compression_ratio in quantile bin (0.0837, 0.735])",241,0.049183673469387755,149,92,0.6182572614107884,0.3817427385892116,0.2857142857142857,2.1639004149377596,0.5344398340248963,0.6182572614107884,TRUE,11.427581833267118,3.0446989601492126e-30,1.0,1.4820172282433726,1.4820172282433726
